# Distribution of neutrino fluxes in the Solar Fusion II AGSS09 standard solar model model.
# 
# Solar Models with Accretion I. Application to the Solar Abundance Problem
# arxiv:1104:1639 - ApJ, 743, 24S
#
# The cumulative neutrino fluxes from Table 1 of AGSS09 model are given in the row below.
# 
# 6.03E+00 1.47E-02 8.31E-07 4.56E-01 4.59E-04 2.17E-02 1.56E-02 3.40E-04 
#
# 
# Columns in the Table below represent:
#
# 1) Radius of the zone in units of one solar radius
# 2) Temperature in units of 10^6 deg (K)
# 3) Logarithm (to the base 10) of the electron density in units of
#   cm^{-3}/N_A, where N_A is the Avogadro number
# 4) Mass of the zone with the given radius in units of one solar mass 
# 5) Fraction of pp neutrinos produced in the zone 
# 6) Fraction of pep neutrinos produced in the zone
# 7) Fraction of hep neutrinos produced in the zone
# 8) Fraction of beryllium 7 neutrinos produced in the zone
# 9) Fraction of boron 8 neutrinos produced in the zone
# 10) Fraction of nitrogen 13 neutrinos produced in the zone
# 11) Fraction of oxygen 15 neutrinos produced in the zone
# 12) Fraction of florine 17 neutrinos produced in the zone

0.0685 14.135 1.914  5.53509136e-04  6.429968e+00  8.309905e+00  3.887348e+00  1.261595e+01  1.114360e+01  8.621201e+00  1.198089e+01  1.159449e+01  
0.0690 14.118 1.913  5.60089686e-04  6.480779e+00  8.354972e+00  3.933296e+00  1.255821e+01  1.093013e+01  8.497822e+00  1.180951e+01  1.140459e+01  
0.0695 14.101 1.912  5.66263808e-04  6.530924e+00  8.398826e+00  3.979154e+00  1.249795e+01  1.071736e+01  8.374010e+00  1.163753e+01  1.121467e+01  
0.0700 14.084 1.911  5.70320005e-04  6.580385e+00  8.441453e+00  4.024906e+00  1.243524e+01  1.050548e+01  8.249896e+00  1.146514e+01  1.102490e+01  
0.0705 14.067 1.909  5.80400835e-04  6.629159e+00  8.482850e+00  4.070550e+00  1.237009e+01  1.029451e+01  8.125477e+00  1.129231e+01  1.083530e+01  
0.0710 14.049 1.908  5.81597770e-04  6.677229e+00  8.523012e+00  4.116070e+00  1.230267e+01  1.008475e+01  8.000989e+00  1.111940e+01  1.064620e+01  
0.0715 14.032 1.907  5.91131604e-04  6.724589e+00  8.561934e+00  4.161461e+00  1.223298e+01  9.876218e+00  7.876409e+00  1.094635e+01  1.045756e+01  
0.0720 14.015 1.906  5.95685930e-04  6.771225e+00  8.599606e+00  4.206708e+00  1.216111e+01  9.669073e+00  7.751821e+00  1.077330e+01  1.026950e+01  
0.0725 13.997 1.904  6.02337592e-04  6.817129e+00  8.636024e+00  4.251806e+00  1.208710e+01  9.463417e+00  7.627307e+00  1.060035e+01  1.008215e+01  
0.0730 13.980 1.903  6.08263760e-04  6.862292e+00  8.671187e+00  4.296743e+00  1.201104e+01  9.259374e+00  7.502964e+00  1.042763e+01  9.895655e+00  
0.0735 13.963 1.902  6.15506860e-04  6.906704e+00  8.705087e+00  4.341513e+00  1.193298e+01  9.057020e+00  7.378812e+00  1.025518e+01  9.710036e+00  
0.0740 13.945 1.901  6.19720380e-04  6.950353e+00  8.737719e+00  4.386100e+00  1.185301e+01  8.856501e+00  7.254953e+00  1.008314e+01  9.525452e+00  
0.0745 13.928 1.899  6.27001269e-04  6.993233e+00  8.769084e+00  4.430498e+00  1.177119e+01  8.657886e+00  7.131441e+00  9.911583e+00  9.341986e+00  
0.0750 13.910 1.898  6.31432714e-04  7.035334e+00  8.799180e+00  4.474698e+00  1.168760e+01  8.461300e+00  7.008384e+00  9.740658e+00  9.159810e+00  
0.0755 13.892 1.897  6.39236544e-04  7.076650e+00  8.828002e+00  4.518690e+00  1.160229e+01  8.266789e+00  6.885782e+00  9.570363e+00  8.978912e+00  
0.0760 13.875 1.895  6.44794976e-04  7.117171e+00  8.855552e+00  4.562465e+00  1.151534e+01  8.074447e+00  6.763708e+00  9.400802e+00  8.799402e+00  
0.0765 13.857 1.894  6.50595891e-04  7.156891e+00  8.881826e+00  4.606013e+00  1.142681e+01  7.884353e+00  6.642225e+00  9.232062e+00  8.621365e+00  
0.0770 13.839 1.893  6.56953171e-04  7.195801e+00  8.906825e+00  4.649326e+00  1.133677e+01  7.696572e+00  6.521382e+00  9.064211e+00  8.444859e+00  
0.0775 13.821 1.892  6.62597617e-04  7.233895e+00  8.930548e+00  4.692394e+00  1.124529e+01  7.511172e+00  6.401245e+00  8.897341e+00  8.269963e+00  
0.0780 13.803 1.890  6.68523287e-04  7.271166e+00  8.952998e+00  4.735209e+00  1.115243e+01  7.328217e+00  6.281880e+00  8.731543e+00  8.096748e+00  
0.0785 13.785 1.889  6.75313192e-04  7.307608e+00  8.974173e+00  4.777763e+00  1.105826e+01  7.147750e+00  6.163327e+00  8.566874e+00  7.925251e+00  
0.0790 13.767 1.888  6.80070718e-04  7.343214e+00  8.994077e+00  4.820043e+00  1.096284e+01  6.969833e+00  6.045662e+00  8.403436e+00  7.755541e+00  
0.0795 13.749 1.886  6.86541051e-04  7.377980e+00  9.012711e+00  4.862045e+00  1.086626e+01  6.794516e+00  5.928953e+00  8.241330e+00  7.587698e+00  
0.0800 13.731 1.885  6.93070908e-04  7.411900e+00  9.030078e+00  4.903760e+00  1.076855e+01  6.621830e+00  5.813228e+00  8.080590e+00  7.421733e+00  
0.0805 13.713 1.884  7.00259381e-04  7.444968e+00  9.046179e+00  4.945179e+00  1.066977e+01  6.451803e+00  5.698518e+00  7.921259e+00  7.257673e+00  
0.0810 13.695 1.882  7.04023774e-04  7.477179e+00  9.061020e+00  4.986291e+00  1.057001e+01  6.284491e+00  5.584904e+00  7.763451e+00  7.095611e+00  
0.0815 13.677 1.881  7.10189459e-04  7.508530e+00  9.074605e+00  5.027091e+00  1.046934e+01  6.119918e+00  5.472417e+00  7.607208e+00  6.935585e+00  
0.0820 13.658 1.880  7.16597205e-04  7.539017e+00  9.086939e+00  5.067571e+00  1.036780e+01  5.958111e+00  5.361093e+00  7.452582e+00  6.777640e+00  
0.0825 13.640 1.878  7.23867973e-04  7.568635e+00  9.098023e+00  5.107723e+00  1.026544e+01  5.799076e+00  5.250926e+00  7.299562e+00  6.621764e+00  
0.0830 13.622 1.877  7.27126848e-04  7.597381e+00  9.107867e+00  5.147535e+00  1.016236e+01  5.642850e+00  5.141974e+00  7.148230e+00  6.468044e+00  
0.0835 13.603 1.876  7.33916706e-04  7.625252e+00  9.116474e+00  5.187004e+00  1.005859e+01  5.489440e+00  5.034251e+00  6.998604e+00  6.316500e+00  
0.0840 13.585 1.874  7.40334874e-04  7.652244e+00  9.123849e+00  5.226122e+00  9.954194e+00  5.338856e+00  4.927772e+00  6.850709e+00  6.167153e+00  
0.0845 13.566 1.873  7.46624517e-04  7.678356e+00  9.130000e+00  5.264880e+00  9.849225e+00  5.191106e+00  4.822555e+00  6.704565e+00  6.020026e+00  
0.0850 13.548 1.872  7.52081273e-04  7.703585e+00  9.134932e+00  5.303272e+00  9.743740e+00  5.046189e+00  4.718614e+00  6.560193e+00  5.875128e+00  
0.0855 13.529 1.870  7.58213239e-04  7.727928e+00  9.138653e+00  5.341289e+00  9.637792e+00  4.904108e+00  4.615968e+00  6.417619e+00  5.732481e+00  
0.0860 13.511 1.869  7.63395798e-04  7.751385e+00  9.141171e+00  5.378927e+00  9.531448e+00  4.764867e+00  4.514648e+00  6.276891e+00  5.592124e+00  
0.0865 13.492 1.868  7.71535742e-04  7.773953e+00  9.142490e+00  5.416176e+00  9.424725e+00  4.628451e+00  4.414643e+00  6.137985e+00  5.454021e+00  
0.0870 13.473 1.866  7.74119574e-04  7.795632e+00  9.142627e+00  5.453031e+00  9.317726e+00  4.494856e+00  4.316002e+00  6.000976e+00  5.318227e+00  
0.0875 13.455 1.865  7.81362104e-04  7.816423e+00  9.141585e+00  5.489486e+00  9.210476e+00  4.364078e+00  4.218735e+00  5.865875e+00  5.184745e+00  
0.0880 13.436 1.863  7.88212123e-04  7.836322e+00  9.139373e+00  5.525533e+00  9.103013e+00  4.236099e+00  4.122844e+00  5.732684e+00  5.053563e+00  
0.0885 13.417 1.862  7.91513255e-04  7.855333e+00  9.136005e+00  5.561167e+00  8.995420e+00  4.110907e+00  4.028362e+00  5.601452e+00  4.924707e+00  
0.0890 13.398 1.861  7.98933056e-04  7.873454e+00  9.131487e+00  5.596383e+00  8.887720e+00  3.988488e+00  3.935291e+00  5.472179e+00  4.798171e+00  
0.0895 13.380 1.859  8.05138900e-04  7.890686e+00  9.125829e+00  5.631173e+00  8.779957e+00  3.868813e+00  3.843628e+00  5.344861e+00  4.673932e+00  
0.0900 13.361 1.858  8.09975707e-04  7.907029e+00  9.119043e+00  5.665532e+00  8.672191e+00  3.751870e+00  3.753397e+00  5.219534e+00  4.552012e+00  
0.0905 13.342 1.857  8.16041427e-04  7.922484e+00  9.111138e+00  5.699455e+00  8.564458e+00  3.637634e+00  3.664598e+00  5.096194e+00  4.432394e+00  
0.0910 13.323 1.855  8.21088559e-04  7.937054e+00  9.102128e+00  5.732935e+00  8.456808e+00  3.526070e+00  3.577230e+00  4.974842e+00  4.315063e+00  
0.0915 13.304 1.854  8.28627034e-04  7.950738e+00  9.092018e+00  5.765968e+00  8.349262e+00  3.417166e+00  3.491298e+00  4.855484e+00  4.200019e+00  
0.0920 13.285 1.852  8.31921908e-04  7.963541e+00  9.080828e+00  5.798548e+00  8.241891e+00  3.310879e+00  3.406809e+00  4.738131e+00  4.087251e+00  
0.0925 13.266 1.851  8.38420708e-04  7.975463e+00  9.068565e+00  5.830671e+00  8.134721e+00  3.207192e+00  3.323765e+00  4.622785e+00  3.976754e+00  
0.0930 13.247 1.849  8.44781088e-04  7.986508e+00  9.055241e+00  5.862334e+00  8.027791e+00  3.106078e+00  3.242165e+00  4.509447e+00  3.868516e+00  
0.0935 13.228 1.848  8.49687841e-04  7.996677e+00  9.040870e+00  5.893527e+00  7.921138e+00  3.007487e+00  3.161997e+00  4.398095e+00  3.762500e+00  
0.0940 13.209 1.847  8.56399922e-04  8.005973e+00  9.025462e+00  5.924249e+00  7.814793e+00  2.911401e+00  3.083264e+00  4.288736e+00  3.658705e+00  
0.0945 13.190 1.845  8.60637606e-04  8.014401e+00  9.009034e+00  5.954498e+00  7.708807e+00  2.817778e+00  3.005964e+00  4.181368e+00  3.557115e+00  
0.0950 13.171 1.844  8.67843596e-04  8.021962e+00  8.991593e+00  5.984266e+00  7.603193e+00  2.726590e+00  2.930086e+00  4.075976e+00  3.457704e+00  
0.0955 13.152 1.842  8.72276787e-04  8.028660e+00  8.973154e+00  6.013549e+00  7.497996e+00  2.637789e+00  2.855621e+00  3.972546e+00  3.360445e+00  
0.0960 13.132 1.841  8.78417785e-04  8.034500e+00  8.953732e+00  6.042344e+00  7.393246e+00  2.551341e+00  2.782564e+00  3.871072e+00  3.265322e+00  
0.0965 13.113 1.839  8.83750693e-04  8.039485e+00  8.933340e+00  6.070647e+00  7.288973e+00  2.467215e+00  2.710913e+00  3.771549e+00  3.172318e+00  
0.0970 13.094 1.838  8.88036857e-04  8.043621e+00  8.911995e+00  6.098454e+00  7.185219e+00  2.385360e+00  2.640655e+00  3.673962e+00  3.081405e+00  
0.0975 13.075 1.837  8.95125498e-04  8.046911e+00  8.889705e+00  6.125765e+00  7.082000e+00  2.305763e+00  2.571791e+00  3.578311e+00  2.992576e+00  
0.0980 13.055 1.835  9.00208248e-04  8.049361e+00  8.866487e+00  6.152572e+00  6.979343e+00  2.228361e+00  2.504298e+00  3.484564e+00  2.905786e+00  
0.0985 13.036 1.834  9.04841259e-04  8.050975e+00  8.842357e+00  6.178874e+00  6.877283e+00  2.153117e+00  2.438168e+00  3.392711e+00  2.821014e+00  
0.0990 13.017 1.832  9.10736531e-04  8.051759e+00  8.817327e+00  6.204669e+00  6.775844e+00  2.080003e+00  2.373398e+00  3.302747e+00  2.738245e+00  
0.0995 12.998 1.831  9.16854427e-04  8.051718e+00  8.791411e+00  6.229952e+00  6.675042e+00  2.008973e+00  2.309968e+00  3.214643e+00  2.657443e+00  
0.1000 12.978 1.829  9.21460920e-04  8.050857e+00  8.764625e+00  6.254723e+00  6.574911e+00  1.939984e+00  2.247867e+00  3.128386e+00  2.578582e+00  
0.1005 12.959 1.828  9.27865139e-04  8.049182e+00  8.736981e+00  6.278978e+00  6.475464e+00  1.873001e+00  2.187081e+00  3.043955e+00  2.501634e+00  
0.1010 12.940 1.826  9.33352657e-04  8.046697e+00  8.708492e+00  6.302712e+00  6.376722e+00  1.807978e+00  2.127593e+00  2.961326e+00  2.426566e+00  
0.1015 12.920 1.825  9.36785539e-04  8.043412e+00  8.679182e+00  6.325925e+00  6.278717e+00  1.744863e+00  2.069386e+00  2.880477e+00  2.353346e+00  
0.1020 12.901 1.823  9.44101974e-04  8.039330e+00  8.649057e+00  6.348616e+00  6.181457e+00  1.683639e+00  2.012456e+00  2.801401e+00  2.281963e+00  
0.1025 12.881 1.822  9.48287203e-04  8.034460e+00  8.618137e+00  6.370784e+00  6.084971e+00  1.624253e+00  1.956782e+00  2.724070e+00  2.212378e+00  
0.1030 12.862 1.820  9.54464167e-04  8.028806e+00  8.586432e+00  6.392424e+00  5.989266e+00  1.566668e+00  1.902346e+00  2.648459e+00  2.144561e+00  
0.1035 12.843 1.819  9.58915968e-04  8.022377e+00  8.553963e+00  6.413534e+00  5.894364e+00  1.510832e+00  1.849130e+00  2.574540e+00  2.078476e+00  
0.1040 12.823 1.817  9.64501666e-04  8.015179e+00  8.520742e+00  6.434115e+00  5.800284e+00  1.456721e+00  1.797123e+00  2.502303e+00  2.014106e+00  
0.1045 12.804 1.816  9.69562878e-04  8.007219e+00  8.486786e+00  6.454165e+00  5.707037e+00  1.404288e+00  1.746307e+00  2.431719e+00  1.951415e+00  
0.1050 12.784 1.814  9.74594083e-04  7.998506e+00  8.452110e+00  6.473683e+00  5.614642e+00  1.353496e+00  1.696666e+00  2.362767e+00  1.890375e+00  
0.1055 12.765 1.813  9.81013760e-04  7.989043e+00  8.416724e+00  6.492666e+00  5.523101e+00  1.304306e+00  1.648181e+00  2.295420e+00  1.830953e+00  
0.1060 12.745 1.811  9.84779104e-04  7.978842e+00  8.380650e+00  6.511116e+00  5.432436e+00  1.256672e+00  1.600835e+00  2.229656e+00  1.773116e+00  
0.1065 12.726 1.810  9.90872280e-04  7.967907e+00  8.343899e+00  6.529029e+00  5.342655e+00  1.210564e+00  1.554614e+00  2.165454e+00  1.716838e+00  
0.1070 12.706 1.808  9.95310404e-04  7.956248e+00  8.306490e+00  6.546405e+00  5.253768e+00  1.165936e+00  1.509497e+00  2.102786e+00  1.662081e+00  
0.1075 12.687 1.807  1.00061100e-03  7.943872e+00  8.268436e+00  6.563246e+00  5.165790e+00  1.122758e+00  1.465475e+00  2.041638e+00  1.608827e+00  
0.1080 12.667 1.805  1.00685278e-03  7.930786e+00  8.229750e+00  6.579548e+00  5.078722e+00  1.080994e+00  1.422528e+00  1.981982e+00  1.557040e+00  
0.1085 12.647 1.804  1.01022589e-03  7.917002e+00  8.190454e+00  6.595313e+00  4.992581e+00  1.040597e+00  1.380635e+00  1.923793e+00  1.506686e+00  
0.1090 12.628 1.802  1.01572432e-03  7.902524e+00  8.150557e+00  6.610541e+00  4.907370e+00  1.001537e+00  1.339783e+00  1.867047e+00  1.457739e+00  
0.1095 12.608 1.801  1.02261304e-03  7.887359e+00  8.110072e+00  6.625229e+00  4.823090e+00  9.637861e-01  1.299955e+00  1.811725e+00  1.410174e+00  
0.1100 12.589 1.799  1.02501140e-03  7.871521e+00  8.069025e+00  6.639378e+00  4.739758e+00  9.272883e-01  1.261125e+00  1.757788e+00  1.363945e+00  
0.1105 12.569 1.798  1.03145134e-03  7.855015e+00  8.027423e+00  6.652991e+00  4.657376e+00  8.920270e-01  1.223283e+00  1.705224e+00  1.319039e+00  
0.1110 12.550 1.796  1.03559087e-03  7.837853e+00  7.985285e+00  6.666066e+00  4.575951e+00  8.579621e-01  1.186409e+00  1.654003e+00  1.275422e+00  
0.1115 12.530 1.795  1.04025148e-03  7.820042e+00  7.942626e+00  6.678605e+00  4.495489e+00  8.250625e-01  1.150485e+00  1.604104e+00  1.233068e+00  
0.1120 12.510 1.793  1.04644974e-03  7.801589e+00  7.899457e+00  6.690608e+00  4.415990e+00  7.932991e-01  1.115495e+00  1.555501e+00  1.191951e+00  
0.1125 12.491 1.792  1.05087376e-03  7.782504e+00  7.855797e+00  6.702073e+00  4.337456e+00  7.626319e-01  1.081416e+00  1.508164e+00  1.152036e+00  
0.1130 12.471 1.790  1.05487787e-03  7.762798e+00  7.811662e+00  6.713004e+00  4.259891e+00  7.330273e-01  1.048229e+00  1.462065e+00  1.113294e+00  
0.1135 12.451 1.788  1.06031498e-03  7.742477e+00  7.767063e+00  6.723403e+00  4.183299e+00  7.044628e-01  1.015922e+00  1.417189e+00  1.075705e+00  
0.1140 12.432 1.787  1.06609161e-03  7.721551e+00  7.722015e+00  6.733266e+00  4.107676e+00  6.769055e-01  9.844747e-01  1.373507e+00  1.039239e+00  
0.1145 12.412 1.785  1.07002430e-03  7.700030e+00  7.676536e+00  6.742599e+00  4.033028e+00  6.503217e-01  9.538684e-01  1.330993e+00  1.003867e+00  
0.1150 12.393 1.784  1.07507302e-03  7.677922e+00  7.630638e+00  6.751401e+00  3.959352e+00  6.246848e-01  9.240872e-01  1.289624e+00  9.695639e-01  
0.1155 12.373 1.782  1.07955858e-03  7.655237e+00  7.584338e+00  6.759674e+00  3.886649e+00  5.999653e-01  8.951134e-01  1.249378e+00  9.363034e-01  
0.1160 12.353 1.781  1.08454851e-03  7.631984e+00  7.537648e+00  6.767419e+00  3.814919e+00  5.761361e-01  8.669307e-01  1.210231e+00  9.040600e-01  
0.1165 12.334 1.779  1.08990277e-03  7.608171e+00  7.490582e+00  6.774637e+00  3.744156e+00  5.531678e-01  8.395211e-01  1.172156e+00  8.728062e-01  
0.1170 12.314 1.778  1.09333359e-03  7.583811e+00  7.443158e+00  6.781331e+00  3.674362e+00  5.310317e-01  8.128673e-01  1.135131e+00  8.425160e-01  
0.1175 12.294 1.776  1.09765072e-03  7.558912e+00  7.395390e+00  6.787503e+00  3.605535e+00  5.097025e-01  7.869535e-01  1.099134e+00  8.131654e-01  
0.1180 12.275 1.774  1.10334293e-03  7.533482e+00  7.347288e+00  6.793155e+00  3.537674e+00  4.891612e-01  7.617679e-01  1.064149e+00  7.847367e-01  
0.1185 12.255 1.773  1.10839026e-03  7.507529e+00  7.298866e+00  6.798286e+00  3.470773e+00  4.693791e-01  7.372919e-01  1.030147e+00  7.572016e-01  
0.1190 12.236 1.771  1.11196569e-03  7.481066e+00  7.250141e+00  6.802901e+00  3.404830e+00  4.503284e-01  7.135080e-01  9.971060e-01  7.305339e-01  
0.1195 12.216 1.770  1.11712198e-03  7.454099e+00  7.201124e+00  6.807001e+00  3.339841e+00  4.319899e-01  6.904039e-01  9.650065e-01  7.047149e-01  
0.1200 12.196 1.768  1.12158045e-03  7.426640e+00  7.151830e+00  6.810587e+00  3.275799e+00  4.143349e-01  6.679614e-01  9.338217e-01  6.797161e-01  
0.1205 12.177 1.766  1.12646945e-03  7.398696e+00  7.102271e+00  6.813663e+00  3.212703e+00  3.973476e-01  6.461705e-01  9.035371e-01  6.555222e-01  
0.1210 12.157 1.765  1.12932454e-03  7.370281e+00  7.052465e+00  6.816233e+00  3.150545e+00  3.809957e-01  6.250129e-01  8.741219e-01  6.321014e-01  
0.1215 12.137 1.763  1.13563035e-03  7.341401e+00  7.002420e+00  6.818296e+00  3.089325e+00  3.652699e-01  6.044835e-01  8.455670e-01  6.094445e-01  
0.1220 12.118 1.762  1.13912583e-03  7.312067e+00  6.952152e+00  6.819858e+00  3.029034e+00  3.501424e-01  5.845690e-01  8.178452e-01  5.875233e-01  
0.1225 12.098 1.760  1.14366181e-03  7.282288e+00  6.901674e+00  6.820921e+00  2.969669e+00  3.355950e-01  5.652625e-01  7.909381e-01  5.663196e-01  
0.1230 12.079 1.758  1.14871297e-03  7.252073e+00  6.850997e+00  6.821486e+00  2.911220e+00  3.216085e-01  5.465553e-01  7.648264e-01  5.458135e-01  
0.1235 12.059 1.757  1.15269827e-03  7.221434e+00  6.800137e+00  6.821557e+00  2.853685e+00  3.081625e-01  5.284473e-01  7.394893e-01  5.259841e-01  
0.1240 12.039 1.755  1.15722058e-03  7.190377e+00  6.749101e+00  6.821138e+00  2.797054e+00  2.952389e-01  5.109344e-01  7.149079e-01  5.068126e-01  
0.1245 12.020 1.754  1.16108989e-03  7.158915e+00  6.697908e+00  6.820230e+00  2.741319e+00  2.828153e-01  4.940289e-01  6.910587e-01  4.882758e-01  
0.1250 12.000 1.752  1.16651766e-03  7.127052e+00  6.646563e+00  6.818835e+00  2.686476e+00  2.708824e-01  4.777235e-01  6.679320e-01  4.703637e-01  
0.1255 11.981 1.750  1.16834455e-03  7.094808e+00  6.595090e+00  6.816962e+00  2.632517e+00  2.594116e-01  4.620863e-01  6.454974e-01  4.530466e-01  
0.1260 11.961 1.749  1.17452006e-03  7.062183e+00  6.543489e+00  6.814611e+00  2.579437e+00  2.483981e-01  4.471272e-01  6.237492e-01  4.363188e-01  
0.1265 11.941 1.747  1.17810850e-03  7.029191e+00  6.491780e+00  6.811788e+00  2.527228e+00  2.378204e-01  4.329030e-01  6.026642e-01  4.201579e-01  
0.1270 11.922 1.745  1.18296212e-03  6.995839e+00  6.439969e+00  6.808491e+00  2.475879e+00  2.276641e-01  4.194392e-01  5.822256e-01  4.045477e-01  
0.1275 11.902 1.744  1.18740520e-03  6.962137e+00  6.388069e+00  6.804725e+00  2.425386e+00  2.179149e-01  4.068012e-01  5.624177e-01  3.894729e-01  
0.1280 11.883 1.742  1.19080748e-03  6.928095e+00  6.336093e+00  6.800495e+00  2.375735e+00  2.085536e-01  3.950741e-01  5.432180e-01  3.749125e-01  
0.1285 11.863 1.741  1.19515597e-03  6.893724e+00  6.284053e+00  6.795805e+00  2.326923e+00  1.995688e-01  3.844178e-01  5.246134e-01  3.608538e-01  
0.1290 11.844 1.739  1.19861011e-03  6.859033e+00  6.231960e+00  6.790663e+00  2.278942e+00  1.909473e-01  3.750752e-01  5.065880e-01  3.472823e-01  
0.1295 11.824 1.737  1.20407020e-03  6.824025e+00  6.179818e+00  6.785063e+00  2.231780e+00  1.826770e-01  3.669062e-01  4.891276e-01  3.341844e-01  
0.1300 11.805 1.736  1.20627495e-03  6.788719e+00  6.127649e+00  6.779015e+00  2.185430e+00  1.747393e-01  3.604197e-01  4.722089e-01  3.215391e-01  
0.1305 11.785 1.734  1.21121177e-03  6.753118e+00  6.075456e+00  6.772524e+00  2.139885e+00  1.671279e-01  3.558457e-01  4.558236e-01  3.093391e-01  
0.1310 11.766 1.732  1.21589625e-03  6.717232e+00  6.023251e+00  6.765590e+00  2.095136e+00  1.598296e-01  3.531831e-01  4.399561e-01  2.975697e-01  
0.1315 11.746 1.731  1.21934020e-03  6.681070e+00  5.971044e+00  6.758219e+00  2.051171e+00  1.528302e-01  3.528694e-01  4.245872e-01  2.862143e-01  
0.1320 11.727 1.729  1.22269742e-03  6.644644e+00  5.918849e+00  6.750416e+00  2.007984e+00  1.461190e-01  3.553777e-01  4.097027e-01  2.752605e-01  
0.1325 11.707 1.727  1.22708518e-03  6.607961e+00  5.866671e+00  6.742184e+00  1.965566e+00  1.396865e-01  3.610084e-01  3.952898e-01  2.646973e-01  
0.1330 11.688 1.726  1.23108957e-03  6.571028e+00  5.814521e+00  6.733527e+00  1.923906e+00  1.335208e-01  3.700212e-01  3.813324e-01  2.545105e-01  
0.1335 11.668 1.724  1.23620030e-03  6.533852e+00  5.762405e+00  6.724446e+00  1.882998e+00  1.276147e-01  3.821707e-01  3.678225e-01  2.446920e-01  
0.1340 11.649 1.722  1.23712549e-03  6.496451e+00  5.710342e+00  6.714951e+00  1.842825e+00  1.219501e-01  3.992621e-01  3.547317e-01  2.352198e-01  
0.1345 11.630 1.721  1.24298306e-03  6.458826e+00  5.658334e+00  6.705046e+00  1.803389e+00  1.165270e-01  4.214902e-01  3.420599e-01  2.260940e-01  
0.1350 11.610 1.719  1.24689096e-03  6.420986e+00  5.606390e+00  6.694730e+00  1.764674e+00  1.113321e-01  4.486540e-01  3.297899e-01  2.172987e-01  
0.1355 11.591 1.717  1.24963120e-03  6.382945e+00  5.554524e+00  6.684013e+00  1.726672e+00  1.063555e-01  4.819486e-01  3.179056e-01  2.088216e-01  
0.1360 11.571 1.716  1.25369509e-03  6.344706e+00  5.502739e+00  6.672897e+00  1.689374e+00  1.015899e-01  5.217416e-01  3.063961e-01  2.006539e-01  
0.1365 11.552 1.714  1.25730863e-03  6.306282e+00  5.451048e+00  6.661386e+00  1.652771e+00  9.702686e-02  5.683611e-01  2.952491e-01  1.927852e-01  
0.1370 11.533 1.712  1.26143783e-03  6.267677e+00  5.399457e+00  6.649484e+00  1.616854e+00  9.265872e-02  6.222145e-01  2.844531e-01  1.852059e-01  
0.1375 11.513 1.711  1.26463311e-03  6.228902e+00  5.347974e+00  6.637199e+00  1.581612e+00  8.847708e-02  6.846000e-01  2.739930e-01  1.779054e-01  
0.1380 11.494 1.709  1.26880052e-03  6.189965e+00  5.296608e+00  6.624531e+00  1.547038e+00  8.447525e-02  7.547375e-01  2.638615e-01  1.708755e-01  
0.1385 11.475 1.707  1.27247044e-03  6.150872e+00  5.245365e+00  6.611486e+00  1.513120e+00  8.064545e-02  8.334137e-01  2.540454e-01  1.641061e-01  
0.1390 11.455 1.705  1.27529389e-03  6.111635e+00  5.194257e+00  6.598072e+00  1.479852e+00  7.698055e-02  9.221438e-01  2.445313e-01  1.575882e-01  
0.1395 11.436 1.704  1.27966571e-03  6.072259e+00  5.143287e+00  6.584289e+00  1.447223e+00  7.347492e-02  1.019862e+00  2.353132e-01  1.513145e-01  
0.1400 11.417 1.702  1.28270448e-03  6.032754e+00  5.092465e+00  6.570143e+00  1.415223e+00  7.012109e-02  1.126975e+00  2.263794e-01  1.452754e-01  
0.1405 11.398 1.700  1.28562757e-03  5.993129e+00  5.041800e+00  6.555641e+00  1.383843e+00  6.691236e-02  1.243851e+00  2.177192e-01  1.394620e-01  
0.1410 11.378 1.699  1.29023967e-03  5.953387e+00  4.991293e+00  6.540783e+00  1.353075e+00  6.384460e-02  1.370486e+00  2.093263e-01  1.338689e-01  
0.1415 11.359 1.697  1.29255807e-03  5.913541e+00  4.940958e+00  6.525583e+00  1.322911e+00  6.091074e-02  1.508669e+00  2.011864e-01  1.284868e-01  
0.1420 11.340 1.695  1.29718260e-03  5.873595e+00  4.890795e+00  6.510033e+00  1.293339e+00  5.810631e-02  1.655158e+00  1.932997e-01  1.233097e-01  
0.1425 11.321 1.693  1.29990305e-03  5.833559e+00  4.840817e+00  6.494147e+00  1.264353e+00  5.542494e-02  1.811697e+00  1.856527e-01  1.183291e-01  
0.1430 11.302 1.692  1.30315666e-03  5.793440e+00  4.791025e+00  6.477927e+00  1.235941e+00  5.286175e-02  1.978033e+00  1.782383e-01  1.135383e-01  
0.1435 11.282 1.690  1.30659438e-03  5.753245e+00  4.741430e+00  6.461380e+00  1.208097e+00  5.041229e-02  2.153705e+00  1.710507e-01  1.089312e-01  
0.1440 11.263 1.688  1.31021094e-03  5.712982e+00  4.692036e+00  6.444506e+00  1.180811e+00  4.807187e-02  2.337100e+00  1.640858e-01  1.045016e-01  
0.1445 11.244 1.687  1.31283367e-03  5.672657e+00  4.642847e+00  6.427312e+00  1.154071e+00  4.583450e-02  2.527638e+00  1.573351e-01  1.002410e-01  
0.1450 11.225 1.685  1.31694317e-03  5.632278e+00  4.593872e+00  6.409804e+00  1.127874e+00  4.369811e-02  2.725991e+00  1.507942e-01  9.614664e-02  
